period_m,year,month,quarter,flow,province,country,description,hs2,hs4,hs6,hs8,hs10,section,section_name,chapter_name,value,quantity,uom_text,uom_code,uom_status,has_quantity,is_ch98,is_suppressed,is_outlier,median_value_hs8,lower_bound_hs8,upper_bound_hs8
2025-07,2025,7,3,Export,Quebec,Brazil,"Instruments & apparatus, nes,o/t mass spectrometers,f physical/chemical analysis",00,0000,000000,00000090,0000009027,,,,130589,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-09,2025,9,3,Export,Quebec,Brazil,"Instruments & apparatus, nes,o/t mass spectrometers,f physical/chemical analysis",00,0000,000000,00000090,0000009027,,,,16977,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-10,2025,10,4,Export,Quebec,Brazil,"Instruments & apparatus, nes,o/t mass spectrometers,f physical/chemical analysis",00,0000,000000,00000090,0000009027,,,,198030,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2024-02,2024,2,1,Export,Quebec,Brazil,"Microtomes; parts & accessories of inst & app for physical/chemical analysis,nes",00,0000,000000,00000090,0000009027,,,,152093,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2024-04,2024,4,2,Export,Quebec,Brazil,"Microtomes; parts & accessories of inst & app for physical/chemical analysis,nes",00,0000,000000,00000090,0000009027,,,,181564,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2024-11,2024,11,4,Export,Quebec,Brazil,"Microtomes; parts & accessories of inst & app for physical/chemical analysis,nes",00,0000,000000,00000090,0000009027,,,,107621,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-01,2025,1,1,Export,Quebec,Brazil,"Microtomes; parts & accessories of inst & app for physical/chemical analysis,nes",00,0000,000000,00000090,0000009027,,,,29217,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-06,2025,6,2,Export,Quebec,Brazil,"Microtomes; parts & accessories of inst & app for physical/chemical analysis,nes",00,0000,000000,00000090,0000009027,,,,19729,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-02,2024,2,1,Export,Quebec,Brazil,Speed indicators and tachometers; stroboscopes,00,0000,000000,00000090,0000009029,,,,343,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-08,2024,8,3,Export,Quebec,Brazil,Speed indicators and tachometers; stroboscopes,00,0000,000000,00000090,0000009029,,,,1396,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-09,2024,9,3,Export,Quebec,Brazil,Speed indicators and tachometers; stroboscopes,00,0000,000000,00000090,0000009029,,,,555,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-11,2024,11,4,Export,Quebec,Brazil,Speed indicators and tachometers; stroboscopes,00,0000,000000,00000090,0000009029,,,,3581,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-02,2025,2,1,Export,Quebec,Brazil,Speed indicators and tachometers; stroboscopes,00,0000,000000,00000090,0000009029,,,,986,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-05,2025,5,2,Export,Quebec,Brazil,Speed indicators and tachometers; stroboscopes,00,0000,000000,00000090,0000009029,,,,884,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-05,2024,5,2,Export,Quebec,Brazil,"Instruments and apparatus, specially designed for telecommunications",00,0000,000000,00000090,0000009030,,,,13130,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-08,2025,8,3,Export,Quebec,Brazil,"Instruments and apparatus, specially designed for telecommunications",00,0000,000000,00000090,0000009030,,,,7618,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-01,2024,1,1,Export,Quebec,Brazil,"Spectrum analyzers,instr & app for measuring/checking electrical quantities,nes",00,0000,000000,00000090,0000009030,,,,31382,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-08,2024,8,3,Export,Quebec,Brazil,"Spectrum analyzers,instr & app for measuring/checking electrical quantities,nes",00,0000,000000,00000090,0000009030,,,,189984,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-05,2025,5,2,Export,Quebec,Brazil,"Spectrum analyzers,instr & app for measuring/checking electrical quantities,nes",00,0000,000000,00000090,0000009030,,,,408461,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-08,2025,8,3,Export,Quebec,Brazil,"P&a,for oscillos,spectrum analyzers,instr f meas/chk elec qty or meas/detect rad",00,0000,000000,00000090,0000009030,,,,8085,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-04,2025,4,2,Export,Quebec,Brazil,"Inst,app & machines,f measuring/checking,nes in this Chapter; profile projectors",00,0000,000000,00000090,0000009031,,,,102282,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-10,2025,10,4,Export,Quebec,Brazil,"Inst,app & machines,f measuring/checking,nes in this Chapter; profile projectors",00,0000,000000,00000090,0000009031,,,,348782,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2024-06,2024,6,2,Export,Quebec,Brazil,"Pts & acces,f measuring/checking inst,app & mach,nes in Ch,f profile projectors",00,0000,000000,00000090,0000009031,,,,84284,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-03,2025,3,1,Export,Quebec,Brazil,"Pts & acces,f measuring/checking inst,app & mach,nes in Ch,f profile projectors",00,0000,000000,00000090,0000009031,,,,23359,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-07,2025,7,3,Export,Quebec,Brazil,"Pts & acces,f measuring/checking inst,app & mach,nes in Ch,f profile projectors",00,0000,000000,00000090,0000009031,,,,252618,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-10,2025,10,4,Export,Quebec,Brazil,"Pts & acces,f measuring/checking inst,app & mach,nes in Ch,f profile projectors",00,0000,000000,00000090,0000009031,,,,65551,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-05,2025,5,2,Export,Quebec,Brazil,"Automatic regulating or controlling instruments and apparatus, nes",00,0000,000000,00000090,0000009032,,,,24762,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-10,2025,10,4,Export,Quebec,Brazil,"Automatic regulating or controlling instruments and apparatus, nes",00,0000,000000,00000090,0000009032,,,,2023922,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2024-10,2024,10,4,Export,Quebec,Brazil,"Parts & accessories,for automatic regulating/controlling instruments & apparatus",00,0000,000000,00000090,0000009032,,,,40766,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-11,2024,11,4,Export,Quebec,Brazil,"Parts & accessories,for automatic regulating/controlling instruments & apparatus",00,0000,000000,00000090,0000009032,,,,19587,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2025-05,2025,5,2,Export,Quebec,Brazil,"Parts & accessories,for automatic regulating/controlling instruments & apparatus",00,0000,000000,00000090,0000009032,,,,24471,0,Blank,BLANK,OK,False,False,False,False,3575.0,0.0,63186.5
2024-01,2024,1,1,Export,Quebec,Brazil,"Parts & accessories,for mach/appliances/instruments/apparatus of Chapter 90, nes",00,0000,000000,00000090,0000009033,,,,314522,0,Blank,BLANK,OK,False,False,False,True,3575.0,0.0,63186.5
2025-11,2025,11,4,Export,Quebec,Brazil,String musical instruments nes,00,0000,000000,00000092,0000009202,,,,2219,4,Number,NMB,OK,True,False,False,False,2359.5,0.0,21711.875
2024-08,2024,8,3,Export,Quebec,Brazil,"Musical boxes,mechanical street organs,etc;Decoy calls of all kinds;Whistles,etc",00,0000,000000,00000092,0000009208,,,,13,4,Number,NMB,OK,True,False,False,False,2359.5,0.0,21711.875
2024-01,2024,1,1,Export,Quebec,Brazil,"Parts, of seats, o/t of wood or those of No 94.02, nes",00,0000,000000,00000094,0000009401,,,,750,0,Blank,BLANK,OK,False,False,False,False,2757.5,0.0,32998.375
2025-05,2025,5,2,Export,Quebec,Brazil,"Parts, of seats, o/t of wood or those of No 94.02, nes",00,0000,000000,00000094,0000009401,,,,188,0,Blank,BLANK,OK,False,False,False,False,2757.5,0.0,32998.375
2024-03,2024,3,1,Export,Quebec,Brazil,"Medical, surgical, dental or veterinary furniture and parts nes",00,0000,000000,00000094,0000009402,,,,12324,0,Blank,BLANK,OK,False,False,False,False,2757.5,0.0,32998.375
2025-11,2025,11,4,Export,Quebec,Brazil,"Furniture, of plastics, o/t for domestic purposes",00,0000,000000,00000094,0000009403,,,,5699,0,Blank,BLANK,OK,False,False,False,False,2757.5,0.0,32998.375
2025-05,2025,5,2,Export,Quebec,Brazil,"Games, operated by coins/banknotes/bank cards/tokens/o, o/t auto bowl equipment",00,0000,000000,00000095,0000009504,,,,129152,0,Blank,BLANK,OK,False,False,False,True,187.0,0.0,14085.25
2025-10,2025,10,4,Export,Quebec,Brazil,"Video game consoles and machines, o/t those of No 9504.30",00,0000,000000,00000095,0000009504,,,,20451,0,Blank,BLANK,OK,False,False,False,True,187.0,0.0,14085.25
2024-04,2024,4,2,Export,Quebec,Brazil,"Art & equip,incl pts & access,f sports/outdoor games,nes,& swim & paddling pools",00,0000,000000,00000095,0000009506,,,,197,0,Blank,BLANK,OK,False,False,False,False,187.0,0.0,14085.25
2024-04,2024,4,2,Export,Quebec,Brazil,Travelling circuses and travelling menageries,00,0000,000000,00000095,0000009508,,,,166394,0,Blank,BLANK,OK,False,False,False,True,187.0,0.0,14085.25
2024-07,2024,7,3,Export,Quebec,Brazil,"Sanitary towels & tampons,napkins (diapers),napkin liners and sim art,of any mat",00,0000,000000,00000096,0000009619,,,,25171,0,Blank,BLANK,OK,False,False,False,True,150.0,0.0,2177.875
2024-10,2024,10,4,Export,Quebec,Brazil,Repairs,00,0000,000000,00000098,0000009802,,,,1689324,0,Blank,BLANK,OK,False,False,False,True,350.5,0.0,81568.875
2024-01,2024,1,1,Export,Quebec,Brazil,Low value export transactions and confidential commodities,00,0000,000000,00000099,0000009901,,,,172462,0,Blank,BLANK,OK,False,False,False,False,60017.5,0.0,309124.25
2024-08,2024,8,3,Export,Quebec,Brazil,Low value export transactions and confidential commodities,00,0000,000000,00000099,0000009901,,,,66513,0,Blank,BLANK,OK,False,False,False,False,60017.5,0.0,309124.25
2024-09,2024,9,3,Export,Quebec,Brazil,Low value export transactions and confidential commodities,00,0000,000000,00000099,0000009901,,,,191718,0,Blank,BLANK,OK,False,False,False,False,60017.5,0.0,309124.25
2025-10,2025,10,4,Export,Quebec,Brazil,Low value export transactions and confidential commodities,00,0000,000000,00000099,0000009901,,,,85670,0,Blank,BLANK,OK,False,False,False,False,60017.5,0.0,309124.25
2025-11,2025,11,4,Export,Quebec,Brazil,Low value export transactions and confidential commodities,00,0000,000000,00000099,0000009901,,,,212225,0,Blank,BLANK,OK,False,False,False,False,60017.5,0.0,309124.25
2024-02,2024,2,1,Export,Ontario,Brazil,"Semen bovine, of dairy animals",00,0000,000000,00000005,0000000511,,,,478821,0,Blank,BLANK,OK,False,False,False,False,244212.0,0.0,2004588.375
2024-07,2024,7,3,Export,Ontario,Brazil,"Semen bovine, of dairy animals",00,0000,000000,00000005,0000000511,,,,1001025,0,Blank,BLANK,OK,False,False,False,False,244212.0,0.0,2004588.375
2025-03,2025,3,1,Export,Ontario,Brazil,"Semen bovine, of dairy animals",00,0000,000000,00000005,0000000511,,,,713788,0,Blank,BLANK,OK,False,False,False,False,244212.0,0.0,2004588.375
2025-08,2025,8,3,Export,Ontario,Brazil,"Semen bovine, of dairy animals",00,0000,000000,00000005,0000000511,,,,1782800,0,Blank,BLANK,OK,False,False,False,False,244212.0,0.0,2004588.375
2024-08,2024,8,3,Export,Ontario,Brazil,Cattle embryos,00,0000,000000,00000005,0000000511,,,,9790,30,Number,NMB,OK,True,False,False,False,244212.0,0.0,2004588.375
2025-12,2025,12,4,Export,Ontario,Brazil,Cattle embryos,00,0000,000000,00000005,0000000511,,,,8144,15,Number,NMB,OK,True,False,False,False,244212.0,0.0,2004588.375
2024-12,2024,12,4,Export,Ontario,Brazil,Inulin,00,0000,000000,00000011,0000001108,,,,83,117,Weight in kilograms,KGM,OK,True,False,False,False,1848.5,0.0,22562.875
2025-02,2025,2,1,Export,Ontario,Brazil,"Mucilages and thickeners nes, modified or not, derived from vegetable products",00,0000,000000,00000013,0000001302,,,,44619,6988,Weight in kilograms,KGM,OK,True,False,False,False,5080.0,0.0,84134.5
2025-08,2025,8,3,Export,Ontario,Brazil,"Glucose & glucose syrup,not cont fruct or cont in dry state < 20% by wt of fruct",00,0000,000000,00000017,0000001702,,,,209,422,Weight in kilograms,KGM,OK,True,False,False,False,8149.0,0.0,368605.5
2025-04,2025,4,2,Export,Ontario,Brazil,"Sugar confectionery, not containing cocoa, nes, including white chocolate",00,0000,000000,00000017,0000001704,,,,13721,2672,Weight in kilograms,KGM,OK,True,False,False,False,8149.0,0.0,368605.5
2024-05,2024,5,2,Export,Ontario,Brazil,"Cocoa powder, not containing added sugar or other sweetening matter",00,0000,000000,00000018,0000001805,,,,940896,302707,Weight in kilograms,KGM,OK,True,False,False,True,700.0,0.0,9940.875
2024-12,2024,12,4,Export,Ontario,Brazil,"Cocoa powder, not containing added sugar or other sweetening matter",00,0000,000000,00000018,0000001805,,,,3510274,1108932,Weight in kilograms,KGM,OK,True,False,False,True,700.0,0.0,9940.875
2025-04,2025,4,2,Export,Ontario,Brazil,"Cocoa powder, not containing added sugar or other sweetening matter",00,0000,000000,00000018,0000001805,,,,1397426,460870,Weight in kilograms,KGM,OK,True,False,False,True,700.0,0.0,9940.875
2025-09,2025,9,3,Export,Ontario,Brazil,"Cocoa powder, not containing added sugar or other sweetening matter",00,0000,000000,00000018,0000001805,,,,2227362,716894,Weight in kilograms,KGM,OK,True,False,False,True,700.0,0.0,9940.875
2025-11,2025,11,4,Export,Ontario,Brazil,"Cocoa powder, not containing added sugar or other sweetening matter",00,0000,000000,00000018,0000001805,,,,3483611,1113364,Weight in kilograms,KGM,OK,True,False,False,True,700.0,0.0,9940.875
2025-10,2025,10,4,Export,Ontario,Brazil,"Food preparations, nes",00,0000,000000,00000021,0000002106,,,,6798,160,Weight in kilograms,KGM,OK,True,False,False,False,561.5,0.0,18825.5
2024-09,2024,9,3,Export,Ontario,Brazil,"Animal feed preparations, nes",00,0000,000000,00000023,0000002309,,,,170680,14000,Weight in kilograms,KGM,OK,True,False,False,False,21037.0,0.0,236451.75
2024-11,2024,11,4,Export,Ontario,Brazil,"Animal feed preparations, nes",00,0000,000000,00000023,0000002309,,,,349548,27792,Weight in kilograms,KGM,OK,True,False,False,True,21037.0,0.0,236451.75
2025-08,2025,8,3,Export,Ontario,Brazil,Bentonite,00,0000,000000,00000025,0000002508,,,,6144,5946,Weight in kilograms,KGM,OK,True,False,False,False,5035.5,0.0,90339.25
2025-11,2025,11,4,Export,Ontario,Brazil,"Magnesia, fused, dead-burned, w/n cont o oxides; magnesium oxide, w/n pure",00,0000,000000,00000025,0000002519,,,,266,468,Weight in kilograms,KGM,OK,True,False,False,False,5035.5,0.0,90339.25
2024-03,2024,3,1,Export,Ontario,Brazil,Leucite; nepheline and nepheline syenite,00,0000,000000,00000025,0000002529,,,,88649,709,Weight in metric tonne,TNE,OK,True,False,False,False,5035.5,0.0,90339.25
2024-10,2024,10,4,Export,Ontario,Brazil,Leucite; nepheline and nepheline syenite,00,0000,000000,00000025,0000002529,,,,38179,301,Weight in metric tonne,TNE,OK,True,False,False,False,5035.5,0.0,90339.25
2024-12,2024,12,4,Export,Ontario,Brazil,Leucite; nepheline and nepheline syenite,00,0000,000000,00000025,0000002529,,,,62900,503,Weight in metric tonne,TNE,OK,True,False,False,False,5035.5,0.0,90339.25
2024-01,2024,1,1,Export,Ontario,Brazil,"Lubrication oils and greases, >= 70% oil, o/t light/crude/cont biodiesel/waste",00,0000,000000,00000027,0000002710,,,,70395,10603,Volume in litres,LTR,OK,True,False,False,False,23644.0,0.0,329423.5
2024-08,2024,8,3,Export,Ontario,Brazil,"Lubrication oils and greases, >= 70% oil, o/t light/crude/cont biodiesel/waste",00,0000,000000,00000027,0000002710,,,,11263,2095,Volume in litres,LTR,OK,True,False,False,False,23644.0,0.0,329423.5
2025-12,2025,12,4,Export,Ontario,Brazil,"Lubrication oils and greases, >= 70% oil, o/t light/crude/cont biodiesel/waste",00,0000,000000,00000027,0000002710,,,,11028,2070,Volume in litres,LTR,OK,True,False,False,False,23644.0,0.0,329423.5
2024-01,2024,1,1,Export,Ontario,Brazil,"Petroleum/bitu min oils,prep,>= 70% oil,o/t light/crude/cont biodiesel/waste,nes",00,0000,000000,00000027,0000002710,,,,1126342,685904,Volume in litres,LTR,OK,True,False,False,True,23644.0,0.0,329423.5
2024-02,2024,2,1,Export,Ontario,Brazil,"Petroleum/bitu min oils,prep,>= 70% oil,o/t light/crude/cont biodiesel/waste,nes",00,0000,000000,00000027,0000002710,,,,512118,275507,Volume in litres,LTR,OK,True,False,False,True,23644.0,0.0,329423.5
2024-09,2024,9,3,Export,Ontario,Brazil,"Petroleum/bitu min oils,prep,>= 70% oil,o/t light/crude/cont biodiesel/waste,nes",00,0000,000000,00000027,0000002710,,,,719120,481940,Volume in litres,LTR,OK,True,False,False,True,23644.0,0.0,329423.5
2025-04,2025,4,2,Export,Ontario,Brazil,"Petroleum/bitu min oils,prep,>= 70% oil,o/t light/crude/cont biodiesel/waste,nes",00,0000,000000,00000027,0000002710,,,,140002,74276,Volume in litres,LTR,OK,True,False,False,False,23644.0,0.0,329423.5
2024-02,2024,2,1,Export,Ontario,Brazil,"Carbon, carbon blacks and other forms of carbon, nes",00,0000,000000,00000028,0000002803,,,,28714,31390,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-01,2025,1,1,Export,Ontario,Brazil,"Carbon, carbon blacks and other forms of carbon, nes",00,0000,000000,00000028,0000002803,,,,37164,39661,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2024-05,2024,5,2,Export,Ontario,Brazil,"Inorganic acids, o/t hydrogen fluoride/cyanide, nes",00,0000,000000,00000028,0000002811,,,,239,3,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2024-11,2024,11,4,Export,Ontario,Brazil,Zinc oxide; zinc peroxide,00,0000,000000,00000028,0000002817,,,,49660,13965,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-11,2025,11,4,Export,Ontario,Brazil,Zinc oxide; zinc peroxide,00,0000,000000,00000028,0000002817,,,,41895,9268,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-11,2025,11,4,Export,Ontario,Brazil,Cobalt oxides and hydroxides; commercial cobalt oxides,00,0000,000000,00000028,0000002822,,,,3563,169,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-10,2025,10,4,Export,Ontario,Brazil,Nickel oxides and hydroxides,00,0000,000000,00000028,0000002825,,,,22003,2004,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2024-08,2024,8,3,Export,Ontario,Brazil,"Sulphates, of metal, nes",00,0000,000000,00000028,0000002833,,,,2526,1234,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-07,2025,7,3,Export,Ontario,Brazil,Precious metal compounds nes; amalgams,00,0000,000000,00000028,0000002843,,,,1232,8,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-05,2025,5,2,Export,Ontario,Brazil,"Isotopes and their compounds, inorganic/organic, w/n chemically defined, nes",00,0000,000000,00000028,0000002845,,,,873,0,Weight in kilograms,KGM,Error,True,False,False,False,27841.0,0.0,247357.75
2025-08,2025,8,3,Export,Ontario,Brazil,"Isotopes and their compounds, inorganic/organic, w/n chemically defined, nes",00,0000,000000,00000028,0000002845,,,,965,0,Weight in kilograms,KGM,Error,True,False,False,False,27841.0,0.0,247357.75
2025-09,2025,9,3,Export,Ontario,Brazil,"Isotopes and their compounds, inorganic/organic, w/n chemically defined, nes",00,0000,000000,00000028,0000002845,,,,2170,1,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
2025-01,2025,1,1,Export,Ontario,Brazil,"Carbides, whether or not chemically defined, nes",00,0000,000000,00000028,0000002849,,,,3528,119,Weight in kilograms,KGM,OK,True,False,False,False,27841.0,0.0,247357.75
